time_sk,time,dayweek,month,year
8592,14,Saturday,7,2014
8593,15,Saturday,7,2014
8594,16,Saturday,7,2014
8595,00,Sunday,7,2014
8596,02,Sunday,7,2014
8597,04,Sunday,7,2014
8598,06,Sunday,7,2014
8599,07,Sunday,7,2014
8600,08,Sunday,7,2014
8601,09,Sunday,7,2014
8602,12,Sunday,7,2014
8603,13,Sunday,7,2014
8604,14,Sunday,7,2014
8605,15,Sunday,7,2014
8606,17,Sunday,7,2014
8607,18,Sunday,7,2014
8608,19,Sunday,7,2014
8609,20,Sunday,7,2014
8610,23,Sunday,7,2014
8611,00,Thursday,7,2014
8612,02,Thursday,7,2014
8613,06,Thursday,7,2014
8614,08,Thursday,7,2014
8615,12,Thursday,7,2014
8616,13,Thursday,7,2014
8617,14,Thursday,7,2014
8618,15,Thursday,7,2014
8619,17,Thursday,7,2014
8620,19,Thursday,7,2014
8621,20,Thursday,7,2014
8622,23,Thursday,7,2014
8623,01,Tuesday,7,2014
8624,06,Tuesday,7,2014
8625,08,Tuesday,7,2014
8626,09,Tuesday,7,2014
8627,16,Tuesday,7,2014
8628,18,Tuesday,7,2014
8629,19,Tuesday,7,2014
8630,21,Tuesday,7,2014
8631,10,Wednesday,7,2014
8632,14,Wednesday,7,2014
8633,15,Wednesday,7,2014
8634,16,Wednesday,7,2014
8635,17,Wednesday,7,2014
8636,18,Wednesday,7,2014
8637,19,Wednesday,7,2014
8638,10,Friday,6,2014
8639,11,Friday,6,2014
8640,15,Friday,6,2014
8641,16,Friday,6,2014
8642,17,Friday,6,2014
8643,19,Friday,6,2014
8644,20,Friday,6,2014
8645,21,Friday,6,2014
8646,11,Monday,6,2014
8647,12,Monday,6,2014
8648,13,Monday,6,2014
8649,16,Monday,6,2014
8650,17,Monday,6,2014
8651,22,Monday,6,2014
8652,23,Monday,6,2014
8653,00,Saturday,6,2014
8654,05,Saturday,6,2014
8655,10,Saturday,6,2014
8656,13,Saturday,6,2014
8657,14,Saturday,6,2014
8658,16,Saturday,6,2014
8659,17,Saturday,6,2014
8660,18,Saturday,6,2014
8661,00,Sunday,6,2014
8662,01,Sunday,6,2014
8663,02,Sunday,6,2014
8664,06,Sunday,6,2014
8665,07,Sunday,6,2014
8666,09,Sunday,6,2014
8667,10,Sunday,6,2014
8668,11,Sunday,6,2014
8669,15,Sunday,6,2014
8670,16,Sunday,6,2014
8671,18,Sunday,6,2014
8672,19,Sunday,6,2014
8673,05,Thursday,6,2014
8674,07,Thursday,6,2014
8675,09,Thursday,6,2014
8676,13,Thursday,6,2014
8677,14,Thursday,6,2014
8678,15,Thursday,6,2014
8679,16,Thursday,6,2014
8680,17,Thursday,6,2014
8681,18,Thursday,6,2014
8682,19,Thursday,6,2014
8683,21,Thursday,6,2014
8684,23,Thursday,6,2014
8685,01,Tuesday,6,2014
8686,05,Tuesday,6,2014
8687,06,Tuesday,6,2014
8688,07,Tuesday,6,2014
8689,08,Tuesday,6,2014
8690,12,Tuesday,6,2014
8691,13,Tuesday,6,2014
8692,15,Tuesday,6,2014
8693,16,Tuesday,6,2014
8694,17,Tuesday,6,2014
8695,19,Tuesday,6,2014
8696,07,Wednesday,6,2014
8697,09,Wednesday,6,2014
8698,11,Wednesday,6,2014
8699,12,Wednesday,6,2014
8700,15,Wednesday,6,2014
8701,17,Wednesday,6,2014
8702,21,Wednesday,6,2014
8703,00,Friday,5,2014
8704,02,Friday,5,2014
8705,04,Friday,5,2014
8706,05,Friday,5,2014
8707,06,Friday,5,2014
8708,11,Friday,5,2014
8709,13,Friday,5,2014
8710,15,Friday,5,2014
8711,16,Friday,5,2014
8712,18,Friday,5,2014
8713,19,Friday,5,2014
8714,21,Friday,5,2014
8715,22,Friday,5,2014
8716,06,Monday,5,2014
8717,07,Monday,5,2014
8718,12,Monday,5,2014
8719,13,Monday,5,2014
8720,14,Monday,5,2014
8721,15,Monday,5,2014
8722,16,Monday,5,2014
8723,18,Monday,5,2014
8724,19,Monday,5,2014
8725,22,Monday,5,2014
8726,00,Saturday,5,2014
8727,06,Saturday,5,2014
8728,08,Saturday,5,2014
8729,10,Saturday,5,2014
8730,12,Saturday,5,2014
8731,14,Saturday,5,2014
8732,16,Saturday,5,2014
8733,17,Saturday,5,2014
8734,18,Saturday,5,2014
8735,19,Saturday,5,2014
8736,00,Sunday,5,2014
8737,02,Sunday,5,2014
8738,06,Sunday,5,2014
8739,07,Sunday,5,2014
8740,10,Sunday,5,2014
8741,11,Sunday,5,2014
8742,12,Sunday,5,2014
8743,15,Sunday,5,2014
8744,16,Sunday,5,2014
8745,20,Sunday,5,2014
8746,06,Thursday,5,2014
8747,09,Thursday,5,2014
8748,10,Thursday,5,2014
8749,11,Thursday,5,2014
8750,12,Thursday,5,2014
8751,13,Thursday,5,2014
8752,14,Thursday,5,2014
8753,16,Thursday,5,2014
8754,17,Thursday,5,2014
8755,18,Thursday,5,2014
8756,05,Tuesday,5,2014
8757,13,Tuesday,5,2014
8758,15,Tuesday,5,2014
8759,16,Tuesday,5,2014
8760,17,Tuesday,5,2014
8761,18,Tuesday,5,2014
8762,19,Tuesday,5,2014
8763,08,Wednesday,5,2014
8764,09,Wednesday,5,2014
8765,10,Wednesday,5,2014
8766,11,Wednesday,5,2014
8767,13,Wednesday,5,2014
8768,17,Wednesday,5,2014
8769,18,Wednesday,5,2014
8770,19,Wednesday,5,2014
8771,20,Wednesday,5,2014
8772,22,Wednesday,5,2014
8773,00,Friday,4,2014
8774,04,Friday,4,2014
8775,07,Friday,4,2014
8776,15,Friday,4,2014
8777,16,Friday,4,2014
8778,19,Friday,4,2014
8779,20,Friday,4,2014
8780,22,Friday,4,2014
8781,05,Monday,4,2014
8782,08,Monday,4,2014
8783,11,Monday,4,2014
8784,12,Monday,4,2014
8785,17,Monday,4,2014
8786,18,Monday,4,2014
8787,20,Monday,4,2014
8788,22,Monday,4,2014
8789,00,Saturday,4,2014
8790,02,Saturday,4,2014
8791,11,Saturday,4,2014
8792,12,Saturday,4,2014
8793,15,Saturday,4,2014
8794,16,Saturday,4,2014
8795,22,Saturday,4,2014
8796,00,Sunday,4,2014
8797,02,Sunday,4,2014
8798,10,Sunday,4,2014
8799,14,Sunday,4,2014
8800,15,Sunday,4,2014
8801,17,Sunday,4,2014
8802,19,Sunday,4,2014
8803,20,Sunday,4,2014
8804,02,Thursday,4,2014
8805,03,Thursday,4,2014
8806,06,Thursday,4,2014
8807,08,Thursday,4,2014
8808,09,Thursday,4,2014
8809,10,Thursday,4,2014
8810,11,Thursday,4,2014
8811,12,Thursday,4,2014
8812,14,Thursday,4,2014
8813,19,Thursday,4,2014
8814,21,Thursday,4,2014
8815,05,Tuesday,4,2014
8816,14,Tuesday,4,2014
8817,15,Tuesday,4,2014
8818,16,Tuesday,4,2014
8819,19,Tuesday,4,2014
8820,20,Tuesday,4,2014
8821,04,Wednesday,4,2014
8822,12,Wednesday,4,2014
8823,14,Wednesday,4,2014
8824,16,Wednesday,4,2014
8825,19,Wednesday,4,2014
8826,05,Friday,3,2014
8827,06,Friday,3,2014
8828,09,Friday,3,2014
8829,10,Friday,3,2014
8830,11,Friday,3,2014
8831,15,Friday,3,2014
8832,19,Friday,3,2014
8833,01,Monday,3,2014
8834,06,Monday,3,2014
8835,08,Monday,3,2014
8836,11,Monday,3,2014
8837,12,Monday,3,2014
8838,14,Monday,3,2014
8839,15,Monday,3,2014
8840,19,Monday,3,2014
8841,20,Monday,3,2014
8842,21,Monday,3,2014
8843,00,Saturday,3,2014
8844,01,Saturday,3,2014
8845,02,Saturday,3,2014
8846,05,Saturday,3,2014
8847,06,Saturday,3,2014
8848,09,Saturday,3,2014
8849,10,Saturday,3,2014
8850,11,Saturday,3,2014
8851,12,Saturday,3,2014
8852,16,Saturday,3,2014
8853,17,Saturday,3,2014
8854,18,Saturday,3,2014
8855,19,Saturday,3,2014
8856,21,Saturday,3,2014
8857,23,Saturday,3,2014
8858,02,Sunday,3,2014
8859,06,Sunday,3,2014
8860,12,Sunday,3,2014
8861,15,Sunday,3,2014
8862,17,Sunday,3,2014
8863,19,Sunday,3,2014
8864,20,Sunday,3,2014
8865,23,Sunday,3,2014
8866,01,Thursday,3,2014
8867,05,Thursday,3,2014
8868,06,Thursday,3,2014
8869,07,Thursday,3,2014
8870,08,Thursday,3,2014
8871,09,Thursday,3,2014
8872,10,Thursday,3,2014
8873,12,Thursday,3,2014
8874,17,Thursday,3,2014
8875,19,Thursday,3,2014
8876,21,Thursday,3,2014
8877,23,Thursday,3,2014
8878,04,Tuesday,3,2014
8879,05,Tuesday,3,2014
8880,06,Tuesday,3,2014
8881,08,Tuesday,3,2014
8882,15,Tuesday,3,2014
8883,16,Tuesday,3,2014
8884,18,Tuesday,3,2014
8885,20,Tuesday,3,2014
8886,22,Tuesday,3,2014
8887,05,Wednesday,3,2014
8888,06,Wednesday,3,2014
8889,07,Wednesday,3,2014
8890,08,Wednesday,3,2014
8891,09,Wednesday,3,2014
8892,10,Wednesday,3,2014
8893,15,Wednesday,3,2014
8894,16,Wednesday,3,2014
8895,17,Wednesday,3,2014
8896,18,Wednesday,3,2014
8897,22,Wednesday,3,2014
8898,01,Friday,2,2014
8899,04,Friday,2,2014
8900,05,Friday,2,2014
8901,06,Friday,2,2014
8902,08,Friday,2,2014
8903,17,Friday,2,2014
8904,18,Friday,2,2014
8905,22,Friday,2,2014
8906,00,Monday,2,2014
8907,07,Monday,2,2014
8908,11,Monday,2,2014
8909,14,Monday,2,2014
8910,16,Monday,2,2014
8911,01,Saturday,2,2014
8912,05,Saturday,2,2014
8913,08,Saturday,2,2014
8914,10,Saturday,2,2014
8915,11,Saturday,2,2014
8916,12,Saturday,2,2014
8917,15,Saturday,2,2014
8918,16,Saturday,2,2014
8919,17,Saturday,2,2014
8920,18,Saturday,2,2014
8921,20,Saturday,2,2014
8922,22,Saturday,2,2014
8923,00,Sunday,2,2014
8924,09,Sunday,2,2014
8925,12,Sunday,2,2014
8926,14,Sunday,2,2014
8927,17,Sunday,2,2014
8928,18,Sunday,2,2014
8929,19,Sunday,2,2014
8930,21,Sunday,2,2014
8931,03,Thursday,2,2014
8932,08,Thursday,2,2014
8933,10,Thursday,2,2014
8934,12,Thursday,2,2014
8935,13,Thursday,2,2014
8936,18,Thursday,2,2014
8937,19,Thursday,2,2014
8938,21,Thursday,2,2014
8939,23,Thursday,2,2014
8940,02,Tuesday,2,2014
8941,08,Tuesday,2,2014
8942,10,Tuesday,2,2014
8943,14,Tuesday,2,2014
8944,15,Tuesday,2,2014
8945,17,Tuesday,2,2014
8946,18,Tuesday,2,2014
8947,20,Tuesday,2,2014
8948,11,Wednesday,2,2014
8949,13,Wednesday,2,2014
8950,14,Wednesday,2,2014
8951,15,Wednesday,2,2014
8952,16,Wednesday,2,2014
8953,18,Wednesday,2,2014
8954,23,Wednesday,2,2014
8955,00,Friday,1,2014
8956,01,Friday,1,2014
8957,09,Friday,1,2014
8958,10,Friday,1,2014
8959,11,Friday,1,2014
8960,13,Friday,1,2014
8961,14,Friday,1,2014
8962,15,Friday,1,2014
8963,17,Friday,1,2014
8964,18,Friday,1,2014
8965,19,Friday,1,2014
8966,21,Friday,1,2014
8967,00,Monday,1,2014
8968,09,Monday,1,2014
8969,10,Monday,1,2014
8970,12,Monday,1,2014
8971,14,Monday,1,2014
8972,16,Monday,1,2014
8973,18,Monday,1,2014
8974,20,Monday,1,2014
8975,23,Monday,1,2014
8976,01,Saturday,1,2014
8977,06,Saturday,1,2014
8978,07,Saturday,1,2014
8979,08,Saturday,1,2014
8980,10,Saturday,1,2014
8981,12,Saturday,1,2014
8982,13,Saturday,1,2014
8983,15,Saturday,1,2014
8984,17,Saturday,1,2014
8985,20,Saturday,1,2014
8986,21,Saturday,1,2014
8987,22,Saturday,1,2014
8988,23,Saturday,1,2014
8989,00,Sunday,1,2014
8990,01,Sunday,1,2014
8991,02,Sunday,1,2014
8992,04,Sunday,1,2014
8993,11,Sunday,1,2014
8994,13,Sunday,1,2014
8995,15,Sunday,1,2014
8996,17,Sunday,1,2014
8997,18,Sunday,1,2014
8998,23,Sunday,1,2014
8999,00,Thursday,1,2014
9000,03,Thursday,1,2014
9001,06,Thursday,1,2014
9002,07,Thursday,1,2014
9003,14,Thursday,1,2014
9004,15,Thursday,1,2014
9005,17,Thursday,1,2014
9006,18,Thursday,1,2014
9007,01,Tuesday,1,2014
9008,07,Tuesday,1,2014
9009,11,Tuesday,1,2014
9010,12,Tuesday,1,2014
9011,13,Tuesday,1,2014
9012,15,Tuesday,1,2014
9013,16,Tuesday,1,2014
9014,20,Tuesday,1,2014
9015,21,Tuesday,1,2014
9016,03,Wednesday,1,2014
9017,11,Wednesday,1,2014
9018,13,Wednesday,1,2014
9019,15,Wednesday,1,2014
9020,22,Wednesday,1,2014
9021,23,Wednesday,1,2014
9022,04,Friday,12,2013
9023,06,Friday,12,2013
9024,07,Friday,12,2013
9025,10,Friday,12,2013
9026,12,Friday,12,2013
9027,15,Friday,12,2013
9028,16,Friday,12,2013
9029,19,Friday,12,2013
9030,21,Friday,12,2013
9031,22,Friday,12,2013
9032,03,Monday,12,2013
9033,07,Monday,12,2013
9034,09,Monday,12,2013
9035,11,Monday,12,2013
9036,12,Monday,12,2013
9037,13,Monday,12,2013
9038,17,Monday,12,2013
9039,20,Monday,12,2013
9040,23,Monday,12,2013
9041,00,Saturday,12,2013
9042,03,Saturday,12,2013
9043,08,Saturday,12,2013
9044,09,Saturday,12,2013
9045,10,Saturday,12,2013
9046,13,Saturday,12,2013
9047,16,Saturday,12,2013
9048,18,Saturday,12,2013
9049,19,Saturday,12,2013
9050,20,Saturday,12,2013
9051,22,Saturday,12,2013
9052,02,Sunday,12,2013
9053,06,Sunday,12,2013
9054,08,Sunday,12,2013
9055,11,Sunday,12,2013
9056,13,Sunday,12,2013
9057,15,Sunday,12,2013
9058,16,Sunday,12,2013
9059,17,Sunday,12,2013
9060,20,Sunday,12,2013
9061,21,Sunday,12,2013
9062,02,Thursday,12,2013
9063,05,Thursday,12,2013
9064,08,Thursday,12,2013
9065,09,Thursday,12,2013
9066,10,Thursday,12,2013
9067,11,Thursday,12,2013
9068,15,Thursday,12,2013
9069,16,Thursday,12,2013
9070,21,Thursday,12,2013
9071,23,Thursday,12,2013
9072,04,Tuesday,12,2013
9073,07,Tuesday,12,2013
9074,10,Tuesday,12,2013
9075,11,Tuesday,12,2013
9076,13,Tuesday,12,2013
9077,14,Tuesday,12,2013
9078,15,Tuesday,12,2013
9079,16,Tuesday,12,2013
9080,21,Tuesday,12,2013
9081,06,Wednesday,12,2013
9082,09,Wednesday,12,2013
9083,10,Wednesday,12,2013
9084,12,Wednesday,12,2013
9085,13,Wednesday,12,2013
9086,14,Wednesday,12,2013
9087,15,Wednesday,12,2013
9088,17,Wednesday,12,2013
9089,18,Wednesday,12,2013
9090,19,Wednesday,12,2013
9091,22,Wednesday,12,2013
9092,23,Wednesday,12,2013
9093,05,Friday,11,2013
9094,06,Friday,11,2013
9095,07,Friday,11,2013
9096,08,Friday,11,2013
9097,09,Friday,11,2013
9098,12,Friday,11,2013
9099,13,Friday,11,2013
9100,14,Friday,11,2013
9101,15,Friday,11,2013
9102,16,Friday,11,2013
9103,18,Friday,11,2013
9104,19,Friday,11,2013
9105,22,Friday,11,2013
9106,23,Friday,11,2013
9107,00,Monday,11,2013
9108,05,Monday,11,2013
9109,07,Monday,11,2013
9110,09,Monday,11,2013
9111,10,Monday,11,2013
9112,14,Monday,11,2013
9113,15,Monday,11,2013
9114,16,Monday,11,2013
9115,17,Monday,11,2013
9116,19,Monday,11,2013
9117,20,Monday,11,2013
9118,00,Saturday,11,2013
9119,02,Saturday,11,2013
9120,04,Saturday,11,2013
9121,07,Saturday,11,2013
9122,10,Saturday,11,2013
9123,11,Saturday,11,2013
9124,12,Saturday,11,2013
9125,13,Saturday,11,2013
9126,14,Saturday,11,2013
9127,16,Saturday,11,2013
9128,17,Saturday,11,2013
9129,20,Saturday,11,2013
9130,02,Sunday,11,2013
9131,03,Sunday,11,2013
9132,06,Sunday,11,2013
9133,08,Sunday,11,2013
9134,11,Sunday,11,2013
9135,12,Sunday,11,2013
9136,14,Sunday,11,2013
9137,15,Sunday,11,2013
9138,18,Sunday,11,2013
9139,19,Sunday,11,2013
9140,21,Sunday,11,2013
9141,04,Thursday,11,2013
9142,11,Thursday,11,2013
9143,13,Thursday,11,2013
9144,19,Thursday,11,2013
9145,21,Thursday,11,2013
9146,07,Tuesday,11,2013
9147,08,Tuesday,11,2013
9148,09,Tuesday,11,2013
9149,10,Tuesday,11,2013
9150,11,Tuesday,11,2013
9151,14,Tuesday,11,2013
9152,16,Tuesday,11,2013
9153,18,Tuesday,11,2013
9154,19,Tuesday,11,2013
9155,20,Tuesday,11,2013
9156,21,Tuesday,11,2013
9157,23,Tuesday,11,2013
9158,00,Wednesday,11,2013
9159,03,Wednesday,11,2013
9160,07,Wednesday,11,2013
9161,09,Wednesday,11,2013
9162,10,Wednesday,11,2013
9163,15,Wednesday,11,2013
9164,16,Wednesday,11,2013
9165,17,Wednesday,11,2013
9166,19,Wednesday,11,2013
9167,00,Friday,10,2013
9168,03,Friday,10,2013
9169,05,Friday,10,2013
9170,08,Friday,10,2013
9171,14,Friday,10,2013
9172,16,Friday,10,2013
9173,22,Friday,10,2013
9174,23,Friday,10,2013
9175,01,Monday,10,2013
9176,09,Monday,10,2013
9177,11,Monday,10,2013
9178,12,Monday,10,2013
9179,17,Monday,10,2013
9180,18,Monday,10,2013
9181,00,Saturday,10,2013
9182,01,Saturday,10,2013
9183,02,Saturday,10,2013
9184,03,Saturday,10,2013
9185,07,Saturday,10,2013
9186,08,Saturday,10,2013
9187,09,Saturday,10,2013
9188,10,Saturday,10,2013
9189,14,Saturday,10,2013
9190,15,Saturday,10,2013
9191,16,Saturday,10,2013
9192,19,Saturday,10,2013
9193,20,Saturday,10,2013
9194,22,Saturday,10,2013
9195,00,Sunday,10,2013
9196,02,Sunday,10,2013
9197,04,Sunday,10,2013
9198,07,Sunday,10,2013
9199,08,Sunday,10,2013
9200,09,Sunday,10,2013
9201,10,Sunday,10,2013
9202,11,Sunday,10,2013
9203,12,Sunday,10,2013
9204,13,Sunday,10,2013
9205,14,Sunday,10,2013
9206,15,Sunday,10,2013
9207,17,Sunday,10,2013
9208,21,Sunday,10,2013
9209,09,Thursday,10,2013
9210,10,Thursday,10,2013
9211,11,Thursday,10,2013
9212,13,Thursday,10,2013
9213,15,Thursday,10,2013
9214,16,Thursday,10,2013
9215,18,Thursday,10,2013
9216,23,Thursday,10,2013
9217,00,Tuesday,10,2013
9218,07,Tuesday,10,2013
9219,08,Tuesday,10,2013
9220,10,Tuesday,10,2013
9221,13,Tuesday,10,2013
9222,15,Tuesday,10,2013
9223,16,Tuesday,10,2013
9224,20,Tuesday,10,2013
9225,21,Tuesday,10,2013
9226,07,Wednesday,10,2013
9227,08,Wednesday,10,2013
9228,11,Wednesday,10,2013
9229,13,Wednesday,10,2013
9230,15,Wednesday,10,2013
9231,17,Wednesday,10,2013
9232,20,Wednesday,10,2013
9233,10,Friday,9,2013
9234,13,Friday,9,2013
9235,14,Friday,9,2013
9236,17,Friday,9,2013
9237,22,Friday,9,2013
9238,23,Friday,9,2013
9239,00,Monday,9,2013
9240,06,Monday,9,2013
9241,07,Monday,9,2013
9242,08,Monday,9,2013
9243,09,Monday,9,2013
9244,13,Monday,9,2013
9245,20,Monday,9,2013
9246,05,Saturday,9,2013
9247,07,Saturday,9,2013
9248,09,Saturday,9,2013
9249,11,Saturday,9,2013
9250,12,Saturday,9,2013
9251,13,Saturday,9,2013
9252,14,Saturday,9,2013
9253,15,Saturday,9,2013
9254,17,Saturday,9,2013
9255,18,Saturday,9,2013
9256,19,Saturday,9,2013
9257,20,Saturday,9,2013
9258,21,Saturday,9,2013
9259,00,Sunday,9,2013
9260,02,Sunday,9,2013
9261,03,Sunday,9,2013
9262,08,Sunday,9,2013
9263,09,Sunday,9,2013
9264,10,Sunday,9,2013
9265,11,Sunday,9,2013
9266,12,Sunday,9,2013
9267,14,Sunday,9,2013
9268,15,Sunday,9,2013
9269,17,Sunday,9,2013
9270,19,Sunday,9,2013
9271,20,Sunday,9,2013
9272,00,Thursday,9,2013
9273,02,Thursday,9,2013
9274,06,Thursday,9,2013
9275,08,Thursday,9,2013
9276,09,Thursday,9,2013
9277,14,Thursday,9,2013
9278,16,Thursday,9,2013
9279,19,Thursday,9,2013
9280,23,Thursday,9,2013
9281,08,Tuesday,9,2013
9282,09,Tuesday,9,2013
9283,10,Tuesday,9,2013
9284,11,Tuesday,9,2013
9285,13,Tuesday,9,2013
9286,14,Tuesday,9,2013
9287,16,Tuesday,9,2013
9288,23,Tuesday,9,2013
9289,04,Wednesday,9,2013
9290,07,Wednesday,9,2013
9291,11,Wednesday,9,2013
9292,15,Wednesday,9,2013
9293,18,Wednesday,9,2013
9294,22,Wednesday,9,2013
9295,03,Friday,8,2013
9296,05,Friday,8,2013
9297,06,Friday,8,2013
9298,07,Friday,8,2013
9299,08,Friday,8,2013
9300,10,Friday,8,2013
9301,12,Friday,8,2013
9302,13,Friday,8,2013
9303,14,Friday,8,2013
9304,15,Friday,8,2013
9305,16,Friday,8,2013
9306,19,Friday,8,2013
9307,20,Friday,8,2013
9308,21,Friday,8,2013
9309,09,Monday,8,2013
9310,10,Monday,8,2013
9311,13,Monday,8,2013
9312,14,Monday,8,2013
9313,15,Monday,8,2013
9314,16,Monday,8,2013
9315,18,Monday,8,2013
9316,19,Monday,8,2013
9317,00,Saturday,8,2013
9318,02,Saturday,8,2013
9319,06,Saturday,8,2013
9320,07,Saturday,8,2013
9321,08,Saturday,8,2013
9322,11,Saturday,8,2013
9323,12,Saturday,8,2013
9324,14,Saturday,8,2013
9325,20,Saturday,8,2013
9326,21,Saturday,8,2013
9327,22,Saturday,8,2013
9328,23,Saturday,8,2013
9329,00,Sunday,8,2013
9330,01,Sunday,8,2013
9331,02,Sunday,8,2013
9332,08,Sunday,8,2013
9333,10,Sunday,8,2013
9334,13,Sunday,8,2013
9335,15,Sunday,8,2013
9336,16,Sunday,8,2013
9337,17,Sunday,8,2013
9338,18,Sunday,8,2013
9339,20,Sunday,8,2013
9340,03,Thursday,8,2013
9341,05,Thursday,8,2013
9342,06,Thursday,8,2013
9343,07,Thursday,8,2013
9344,08,Thursday,8,2013
9345,10,Thursday,8,2013
9346,13,Thursday,8,2013
9347,14,Thursday,8,2013
9348,15,Thursday,8,2013
9349,17,Thursday,8,2013
9350,20,Thursday,8,2013
9351,01,Tuesday,8,2013
9352,06,Tuesday,8,2013
9353,07,Tuesday,8,2013
9354,08,Tuesday,8,2013
9355,11,Tuesday,8,2013
9356,13,Tuesday,8,2013
9357,15,Tuesday,8,2013
9358,17,Tuesday,8,2013
9359,18,Tuesday,8,2013
9360,05,Wednesday,8,2013
9361,07,Wednesday,8,2013
9362,10,Wednesday,8,2013
9363,11,Wednesday,8,2013
9364,17,Wednesday,8,2013
9365,19,Wednesday,8,2013
9366,00,Friday,7,2013
9367,03,Friday,7,2013
9368,06,Friday,7,2013
9369,07,Friday,7,2013
9370,08,Friday,7,2013
9371,09,Friday,7,2013
9372,11,Friday,7,2013
9373,16,Friday,7,2013
9374,17,Friday,7,2013
9375,19,Friday,7,2013
9376,20,Friday,7,2013
9377,21,Friday,7,2013
9378,06,Monday,7,2013
9379,09,Monday,7,2013
9380,11,Monday,7,2013
9381,12,Monday,7,2013
9382,15,Monday,7,2013
9383,18,Monday,7,2013
9384,19,Monday,7,2013
9385,22,Monday,7,2013
9386,23,Monday,7,2013
9387,00,Saturday,7,2013
9388,01,Saturday,7,2013
9389,07,Saturday,7,2013
9390,09,Saturday,7,2013
9391,10,Saturday,7,2013
9392,14,Saturday,7,2013
9393,23,Saturday,7,2013
9394,01,Sunday,7,2013
9395,02,Sunday,7,2013
9396,09,Sunday,7,2013
9397,10,Sunday,7,2013
9398,11,Sunday,7,2013
9399,13,Sunday,7,2013
9400,14,Sunday,7,2013
9401,15,Sunday,7,2013
9402,17,Sunday,7,2013
9403,20,Sunday,7,2013
9404,21,Sunday,7,2013
9405,05,Thursday,7,2013
9406,06,Thursday,7,2013
9407,07,Thursday,7,2013
9408,08,Thursday,7,2013
9409,09,Thursday,7,2013
9410,11,Thursday,7,2013
9411,15,Thursday,7,2013
9412,16,Thursday,7,2013
9413,18,Thursday,7,2013
9414,19,Thursday,7,2013
9415,21,Thursday,7,2013
9416,05,Tuesday,7,2013
9417,08,Tuesday,7,2013
9418,09,Tuesday,7,2013
9419,16,Tuesday,7,2013
9420,17,Tuesday,7,2013
9421,20,Tuesday,7,2013
9422,22,Tuesday,7,2013
9423,23,Tuesday,7,2013
9424,06,Wednesday,7,2013
9425,08,Wednesday,7,2013
9426,09,Wednesday,7,2013
9427,10,Wednesday,7,2013
9428,11,Wednesday,7,2013
9429,12,Wednesday,7,2013
9430,13,Wednesday,7,2013
9431,15,Wednesday,7,2013
9432,16,Wednesday,7,2013
9433,17,Wednesday,7,2013
9434,19,Wednesday,7,2013
9435,22,Wednesday,7,2013
9436,02,Friday,6,2013
9437,06,Friday,6,2013
9438,09,Friday,6,2013
9439,11,Friday,6,2013
9440,12,Friday,6,2013
9441,17,Friday,6,2013
9442,18,Friday,6,2013
9443,19,Friday,6,2013
9444,20,Friday,6,2013
9445,21,Friday,6,2013
9446,07,Monday,6,2013
9447,08,Monday,6,2013
9448,10,Monday,6,2013
9449,15,Monday,6,2013
9450,16,Monday,6,2013
9451,17,Monday,6,2013
9452,20,Monday,6,2013
9453,00,Saturday,6,2013
9454,06,Saturday,6,2013
9455,11,Saturday,6,2013
9456,13,Saturday,6,2013
9457,14,Saturday,6,2013
9458,15,Saturday,6,2013
9459,16,Saturday,6,2013
9460,17,Saturday,6,2013
9461,19,Saturday,6,2013
9462,22,Saturday,6,2013
9463,23,Saturday,6,2013
9464,00,Sunday,6,2013
9465,02,Sunday,6,2013
9466,04,Sunday,6,2013
9467,06,Sunday,6,2013
9468,09,Sunday,6,2013
9469,10,Sunday,6,2013
9470,11,Sunday,6,2013
9471,12,Sunday,6,2013
9472,13,Sunday,6,2013
9473,14,Sunday,6,2013
9474,16,Sunday,6,2013
9475,17,Sunday,6,2013
9476,11,Thursday,6,2013
9477,12,Thursday,6,2013
9478,13,Thursday,6,2013
9479,17,Thursday,6,2013
9480,18,Thursday,6,2013
9481,01,Tuesday,6,2013
9482,07,Tuesday,6,2013
9483,08,Tuesday,6,2013
9484,14,Tuesday,6,2013
9485,15,Tuesday,6,2013
9486,16,Tuesday,6,2013
9487,20,Tuesday,6,2013
9488,06,Wednesday,6,2013
9489,13,Wednesday,6,2013
9490,14,Wednesday,6,2013
9491,15,Wednesday,6,2013
9492,17,Wednesday,6,2013
9493,18,Wednesday,6,2013
9494,21,Wednesday,6,2013
9495,01,Friday,5,2013
9496,03,Friday,5,2013
9497,05,Friday,5,2013
9498,10,Friday,5,2013
9499,11,Friday,5,2013
9500,13,Friday,5,2013
9501,15,Friday,5,2013
9502,17,Friday,5,2013
9503,20,Friday,5,2013
9504,21,Friday,5,2013
9505,08,Monday,5,2013
9506,12,Monday,5,2013
